web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
"1692585111-86","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Senior Solutions Consultant","https://www.glassdoor.com/Salary/SAP-Senior-Solutions-Consultant-Salaries-E10471_D_KO4,31.htm","/yr","$200K - $321K","$200K","$321K","$250K","$250,236","Base Pay","$141,905/yr","$119K - $169K","Bonus","$22,980/yr","$17K - $32K","Stock","$22,657/yr","$17K - $32K","Commission","$50,365/yr","$38K - $71K","Profit Sharing","$12,329/yr","$9K - $17K","United States","56.7%","9.2%","9.1%","20.1%","4.9%"
"1692585129-87","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Solutions Consultant","https://www.glassdoor.com/Salary/SAP-Solutions-Consultant-Salaries-E10471_D_KO4,24.htm","/yr","$158K - $258K","$158K","$258K","$200K","$199,648","Base Pay","$115,624/yr","$95K - $140K","Bonus","$17,467/yr","$13K - $24K","Stock","$16,786/yr","$13K - $24K","Commission","$40,219/yr","$30K - $56K","Profit Sharing","$9,552/yr","$7K - $13K","United States","57.9%","8.7%","8.4%","20.1%","4.8%"
"1692585149-88","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Senior Development Consultant","https://www.glassdoor.com/Salary/SAP-Senior-Development-Consultant-Salaries-E10471_D_KO4,33.htm","/yr","$202K - $330K","$202K","$330K","$255K","$254,944","Base Pay","$145,552/yr","$120K - $177K","Bonus","$22,593/yr","$17K - $32K","Stock","$27,842/yr","$21K - $39K","Commission","$45,914/yr","$34K - $64K","Profit Sharing","$13,043/yr","$10K - $18K","United States","57.1%","8.9%","10.9%","18%","5.1%"
"1692585161-89","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Implementation Consultant","https://www.glassdoor.com/Salary/SAP-Implementation-Consultant-Salaries-E10471_D_KO4,29.htm","/yr","$95K - $151K","$95K","$151K","$119K","$119,210","Base Pay","$94,053/yr","$76K - $116K","Bonus","$9,568/yr","$7K - $13K","Stock","$9,337/yr","$7K - $13K","Profit Sharing","$6,253/yr","$5K - $9K","","","","United States","78.9%","8%","7.8%","5.2%",""
"1692585167-90","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Associate Consultant","https://www.glassdoor.com/Salary/SAP-Associate-Consultant-Salaries-E10471_D_KO4,24.htm","/yr","$81K - $123K","$81K","$123K","$99K","$99,282","Base Pay","$83,691/yr","$69K - $102K","Bonus","$7,526/yr","$6K - $11K","Stock","$8,064/yr","$6K - $11K","","","","","","","United States","84.3%","7.6%","8.1%","",""
"1692585175-91","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Solution Advisor","https://www.glassdoor.com/Salary/SAP-Solution-Advisor-Salaries-E10471_D_KO4,20.htm","/yr","$142K - $231K","$142K","$231K","$179K","$178,828","Base Pay","$105,502/yr","$87K - $128K","Bonus","$17,752/yr","$13K - $25K","Stock","$14,634/yr","$11K - $20K","Commission","$40,940/yr","$31K - $57K","","","","United States","59%","9.9%","8.2%","22.9%",""
"1692585193-92","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Principal Business Process Consultant","https://www.glassdoor.com/Salary/SAP-Principal-Business-Process-Consultant-Salaries-E10471_D_KO4,41.htm","/yr","$138K - $219K","$138K","$219K","$173K","$172,611","Base Pay","$126,063/yr","$103K - $154K","Bonus","$16,082/yr","$12K - $23K","Stock","$20,439/yr","$15K - $29K","Profit Sharing","$10,026/yr","$8K - $14K","","","","United States","73%","9.3%","11.8%","5.8%",""
"1692585208-93","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Senior Business Process Consultant","https://www.glassdoor.com/Salary/SAP-Senior-Business-Process-Consultant-Salaries-E10471_D_KO4,38.htm","/yr","$130K - $204K","$130K","$204K","$162K","$161,601","Base Pay","$120,079/yr","$99K - $146K","Bonus","$14,570/yr","$11K - $20K","Stock","$17,829/yr","$13K - $25K","Profit Sharing","$9,124/yr","$7K - $13K","","","","United States","74.3%","9%","11%","5.6%",""
"1692585227-94","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Client Partner","https://www.glassdoor.com/Salary/SAP-Client-Partner-Salaries-E10471_D_KO4,18.htm","/yr","$285K - $493K","$285K","$493K","$370K","$369,713","Base Pay","$166,334/yr","$133K - $209K","Bonus","$50,384/yr","$38K - $71K","Stock","$37,970/yr","$28K - $53K","Commission","$94,616/yr","$71K - $132K","Profit Sharing","$20,409/yr","$15K - $29K","United States","45%","13.6%","10.3%","25.6%","5.5%"
"1692585244-95","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Business Processes Principal Consultant","https://www.glassdoor.com/Salary/SAP-Business-Processes-Principal-Consultant-Salaries-E10471_D_KO4,43.htm","/yr","$138K - $219K","$138K","$219K","$173K","$172,611","Base Pay","$126,063/yr","$103K - $154K","Bonus","$16,082/yr","$12K - $23K","Stock","$20,439/yr","$15K - $29K","Profit Sharing","$10,026/yr","$8K - $14K","","","","United States","73%","9.3%","11.8%","5.8%",""
"1692585257-96","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Business Processes Senior Consultant","https://www.glassdoor.com/Salary/SAP-Business-Processes-Senior-Consultant-Salaries-E10471_D_KO4,40.htm","/yr","$110K - $176K","$110K","$176K","$138K","$138,346","Base Pay","$106,410/yr","$86K - $131K","Bonus","$11,366/yr","$9K - $16K","Stock","$13,106/yr","$10K - $18K","Profit Sharing","$7,464/yr","$6K - $10K","","","","United States","76.9%","8.2%","9.5%","5.4%",""
"1692585275-97","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Business Process Consultant","https://www.glassdoor.com/Salary/SAP-Business-Process-Consultant-Salaries-E10471_D_KO4,31.htm","/yr","$121K - $186K","$121K","$186K","$149K","$149,121","Base Pay","$112,554/yr","$94K - $135K","Bonus","$12,983/yr","$10K - $18K","Stock","$15,367/yr","$12K - $22K","Profit Sharing","$8,217/yr","$6K - $12K","","","","United States","75.5%","8.7%","10.3%","5.5%",""
"1692585294-98","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Consultant","https://www.glassdoor.com/Salary/SAP-Consultant-Salaries-E10471_D_KO4,14.htm","/yr","$111K - $177K","$111K","$177K","$139K","$138,869","Base Pay","$105,232/yr","$85K - $130K","Bonus","$12,382/yr","$9K - $17K","Stock","$13,565/yr","$10K - $19K","Profit Sharing","$7,691/yr","$6K - $11K","","","","United States","75.8%","8.9%","9.8%","5.5%",""
"1692585309-99","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Senior Consultant","https://www.glassdoor.com/Salary/SAP-Senior-Consultant-Salaries-E10471_D_KO4,21.htm","/yr","$126K - $193K","$126K","$193K","$155K","$154,728","Base Pay","$116,006/yr","$97K - $139K","Bonus","$14,267/yr","$11K - $20K","Stock","$15,804/yr","$12K - $22K","Profit Sharing","$8,651/yr","$6K - $12K","","","","United States","75%","9.2%","10.2%","5.6%",""
"1692585317-100","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Principal Consultant","https://www.glassdoor.com/Salary/SAP-Principal-Consultant-Salaries-E10471_D_KO4,24.htm","/yr","$167K - $263K","$167K","$263K","$207K","$207,218","Base Pay","$142,058/yr","$118K - $171K","Bonus","$23,746/yr","$18K - $33K","Stock","$28,118/yr","$21K - $39K","Profit Sharing","$13,297/yr","$10K - $19K","","","","United States","68.6%","11.5%","13.6%","6.4%",""
"1692585332-101","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Director of Business Development","https://www.glassdoor.com/Salary/SAP-Director-of-Business-Development-Salaries-E10471_D_KO4,36.htm","/yr","$273K - $475K","$273K","$475K","$355K","$354,745","Base Pay","$158,302/yr","$125K - $200K","Bonus","$46,222/yr","$35K - $65K","Stock","$40,782/yr","$31K - $57K","Commission","$89,519/yr","$67K - $125K","Profit Sharing","$19,920/yr","$15K - $28K","United States","44.6%","13%","11.5%","25.2%","5.6%"
"1692585340-102","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Senior Director, Business Development","https://www.glassdoor.com/Salary/SAP-Senior-Director-Business-Development-Salaries-E10471_DAO.htm?filter.jobTitleExact=Senior+Director%2C+Business+Development","/yr","$339K - $572K","$339K","$572K","$434K","$433,779","Base Pay","$202,931/yr","$166K - $248K","Bonus","$63,107/yr","$47K - $88K","Stock","$55,378/yr","$42K - $78K","Commission","$86,207/yr","$65K - $121K","Profit Sharing","$26,156/yr","$20K - $37K","United States","46.8%","14.5%","12.8%","19.9%","6%"
"1692585350-103","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Procurement Specialist","https://www.glassdoor.com/Salary/SAP-Procurement-Specialist-Salaries-E10471_D_KO4,26.htm","/yr","$80K - $126K","$80K","$126K","$99K","$99,393","Base Pay","$79,732/yr","$65K - $98K","Bonus","$7,236/yr","$5K - $10K","Stock","$7,301/yr","$5K - $10K","Profit Sharing","$5,124/yr","$4K - $7K","","","","United States","80.2%","7.3%","7.3%","5.2%",""
"1692585361-104","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Chief of Staff","https://www.glassdoor.com/Salary/SAP-Chief-of-Staff-Salaries-E10471_D_KO4,18.htm","/yr","$230K - $419K","$230K","$419K","$307K","$306,999","Base Pay","$185,636/yr","$139K - $249K","Bonus","$41,193/yr","$31K - $58K","Stock","$58,327/yr","$44K - $82K","Profit Sharing","$21,843/yr","$16K - $31K","","","","United States","60.5%","13.4%","19%","7.1%",""
"1692585368-105","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Sr. Director","https://www.glassdoor.com/Salary/SAP-Sr-Director-Salaries-E10471_DAO.htm?filter.jobTitleExact=Sr.+Director","/yr","$318K - $548K","$318K","$548K","$412K","$411,963","Base Pay","$199,011/yr","$159K - $250K","Bonus","$52,211/yr","$39K - $73K","Stock","$60,616/yr","$45K - $85K","Commission","$75,355/yr","$57K - $105K","Profit Sharing","$24,771/yr","$19K - $35K","United States","48.3%","12.7%","14.7%","18.3%","6%"
"1692585375-106","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Vice President Business Development","https://www.glassdoor.com/Salary/SAP-Vice-President-Business-Development-Salaries-E10471_D_KO4,39.htm","/yr","$386K - $679K","$386K","$679K","$505K","$504,917","Base Pay","$225,614/yr","$176K - $288K","Bonus","$83,955/yr","$63K - $118K","Stock","$75,010/yr","$56K - $105K","Commission","$87,583/yr","$66K - $123K","Profit Sharing","$32,755/yr","$25K - $46K","United States","44.7%","16.6%","14.9%","17.3%","6.5%"
"1692585382-107","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Business Development Manager","https://www.glassdoor.com/Salary/SAP-Business-Development-Manager-Salaries-E10471_D_KO4,32.htm","/yr","$205K - $351K","$205K","$351K","$265K","$264,739","Base Pay","$129,344/yr","$104K - $162K","Bonus","$30,253/yr","$23K - $42K","Stock","$26,676/yr","$20K - $37K","Commission","$64,347/yr","$48K - $90K","Profit Sharing","$14,118/yr","$11K - $20K","United States","48.9%","11.4%","10.1%","24.3%","5.3%"
"1692585392-108","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Business Development Representative","https://www.glassdoor.com/Salary/SAP-Business-Development-Representative-Salaries-E10471_D_KO4,39.htm","/yr","$92K - $154K","$92K","$154K","$118K","$118,130","Base Pay","$70,781/yr","$57K - $88K","Bonus","$11,697/yr","$9K - $16K","Stock","$8,796/yr","$7K - $12K","Commission","$26,857/yr","$20K - $38K","","","","United States","59.9%","9.9%","7.4%","22.7%",""
"1692585403-109","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Senior Director Business Development","https://www.glassdoor.com/Salary/SAP-Senior-Director-Business-Development-Salaries-E10471_D_KO4,40.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692585408-110","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Development Manager","https://www.glassdoor.com/Salary/SAP-Development-Manager-Salaries-E10471_D_KO4,23.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692585414-111","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Business Development","https://www.glassdoor.com/Salary/SAP-Business-Development-Salaries-E10471_D_KO4,24.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692585420-112","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Senior Manager","https://www.glassdoor.com/Salary/SAP-Senior-Manager-Salaries-E10471_D_KO4,18.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692585424-113","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Developer V","https://www.glassdoor.com/Salary/SAP-Developer-V-Salaries-E10471_D_KO4,15.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692585435-114","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Business Analyst","https://www.glassdoor.com/Salary/SAP-Business-Analyst-Salaries-E10471_D_KO4,20.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692585445-115","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Manager","https://www.glassdoor.com/Salary/SAP-Manager-Salaries-E10471_D_KO4,11.htm","Salaries","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692585458-116","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Vice President","https://www.glassdoor.com/Salary/SAP-Vice-President-Salaries-E10471_D_KO4,18.htm","/yr","$387K - $676K","$387K","$676K","$505K","$504,637","Base Pay","$237,502/yr","$187K - $302K","Bonus","$75,502/yr","$57K - $106K","Stock","$80,430/yr","$60K - $113K","Commission","$78,700/yr","$59K - $110K","Profit Sharing","$32,502/yr","$24K - $46K","United States","47.1%","15%","15.9%","15.6%","6.4%"
"1692585465-117","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Developer IV","https://www.glassdoor.com/Salary/SAP-Developer-IV-Salaries-E10471_D_KO4,16.htm","/yr","$133K - $208K","$133K","$208K","$165K","$165,083","Base Pay","$129,071/yr","$106K - $157K","Bonus","$11,076/yr","$8K - $16K","Stock","$16,696/yr","$13K - $23K","Profit Sharing","$8,240/yr","$6K - $12K","","","","United States","78.2%","6.7%","10.1%","5%",""
"1692585471-118","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Senior Director","https://www.glassdoor.com/Salary/SAP-Senior-Director-Salaries-E10471_D_KO4,19.htm","/yr","$343K - $564K","$343K","$564K","$433K","$433,285","Base Pay","$212,353/yr","$177K - $255K","Bonus","$55,689/yr","$42K - $78K","Stock","$63,970/yr","$48K - $90K","Commission","$75,207/yr","$56K - $105K","Profit Sharing","$26,065/yr","$20K - $36K","United States","49%","12.9%","14.8%","17.4%","6%"
"1692585477-119","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Developer","https://www.glassdoor.com/Salary/SAP-Developer-Salaries-E10471_D_KO4,13.htm","/yr","$109K - $176K","$109K","$176K","$138K","$137,636","Base Pay","$112,891/yr","$90K - $141K","Bonus","$10,659/yr","$8K - $15K","Stock","$14,087/yr","$11K - $20K","","","","","","","United States","82%","7.7%","10.2%","",""
"1692585485-120","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Business-Salaries-EI_IE10471.0,3_DEPT1003.htm","SAP Business Salaries","Annual Pay","Director","https://www.glassdoor.com/Salary/SAP-Director-Salaries-E10471_D_KO4,12.htm","/yr","$299K - $503K","$299K","$503K","$383K","$382,618","Base Pay","$189,202/yr","$154K - $232K","Bonus","$43,942/yr","$33K - $62K","Stock","$54,905/yr","$41K - $77K","Commission","$72,376/yr","$54K - $101K","Profit Sharing","$22,193/yr","$17K - $31K","United States","49.4%","11.5%","14.3%","18.9%","5.8%"
"1692585505-121","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Sales-Salaries-EI_IE10471.0,3_DEPT1021.htm","SAP Sales Salaries","Annual Pay","Global Account Director","https://www.glassdoor.com/Salary/SAP-Global-Account-Director-Salaries-E10471_D_KO4,27.htm","/yr","$310K - $540K","$310K","$540K","$403K","$403,421","Base Pay","$175,295/yr","$139K - $220K","Bonus","$62,432/yr","$47K - $87K","Stock","$41,669/yr","$31K - $58K","Commission","$100,944/yr","$76K - $141K","Profit Sharing","$23,081/yr","$17K - $32K","United States","43.5%","15.5%","10.3%","25%","5.7%"
"1692585513-122","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Sales-Salaries-EI_IE10471.0,3_DEPT1021.htm","SAP Sales Salaries","Annual Pay","Sales Development Representative","https://www.glassdoor.com/Salary/SAP-Sales-Development-Representative-Salaries-E10471_D_KO4,36.htm","/yr","$80K - $130K","$80K","$130K","$101K","$100,905","Base Pay","$64,008/yr","$52K - $78K","Bonus","$9,615/yr","$7K - $13K","Stock","$7,148/yr","$5K - $10K","Commission","$20,133/yr","$15K - $28K","","","","United States","63.4%","9.5%","7.1%","20%",""
"1692585520-123","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Sales-Salaries-EI_IE10471.0,3_DEPT1021.htm","SAP Sales Salaries","Annual Pay","Industry Account Executive","https://www.glassdoor.com/Salary/SAP-Industry-Account-Executive-Salaries-E10471_D_KO4,30.htm","/yr","$237K - $417K","$237K","$417K","$310K","$310,076","Base Pay","$132,385/yr","$104K - $168K","Bonus","$46,763/yr","$35K - $65K","Stock","$30,580/yr","$23K - $43K","Commission","$100,349/yr","$75K - $140K","","","","United States","42.7%","15.1%","9.9%","32.4%",""
"1692585526-124","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Sales-Salaries-EI_IE10471.0,3_DEPT1021.htm","SAP Sales Salaries","Annual Pay","Sr. Account Executive","https://www.glassdoor.com/Salary/SAP-Sr-Account-Executive-Salaries-E10471_DAO.htm?filter.jobTitleExact=Sr.+Account+Executive","/yr","$185K - $321K","$185K","$321K","$240K","$240,325","Base Pay","$107,976/yr","$86K - $136K","Bonus","$32,266/yr","$24K - $45K","Stock","$22,600/yr","$17K - $32K","Commission","$77,483/yr","$58K - $108K","","","","United States","44.9%","13.4%","9.4%","32.2%",""
"1692585539-125","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Sales-Salaries-EI_IE10471.0,3_DEPT1021.htm","SAP Sales Salaries","Annual Pay","Solution Engineer","https://www.glassdoor.com/Salary/SAP-Solution-Engineer-Salaries-E10471_D_KO4,21.htm","/yr","$142K - $230K","$142K","$230K","$178K","$178,491","Base Pay","$107,444/yr","$88K - $130K","Bonus","$14,073/yr","$11K - $20K","Stock","$15,151/yr","$11K - $21K","Commission","$33,471/yr","$25K - $47K","Profit Sharing","$8,352/yr","$6K - $12K","United States","60.2%","7.9%","8.5%","18.8%","4.7%"
"1692585549-126","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Sales-Salaries-EI_IE10471.0,3_DEPT1021.htm","SAP Sales Salaries","Annual Pay","Vice President of Sales","https://www.glassdoor.com/Salary/SAP-Vice-President-of-Sales-Salaries-E10471_D_KO4,27.htm","/yr","$366K - $647K","$366K","$647K","$479K","$479,196","Base Pay","$198,036/yr","$155K - $253K","Bonus","$85,741/yr","$64K - $120K","Stock","$66,831/yr","$50K - $94K","Commission","$97,732/yr","$73K - $137K","Profit Sharing","$30,856/yr","$23K - $43K","United States","41.3%","17.9%","13.9%","20.4%","6.4%"
